0.0000,-0.0000
0.0020,-0.0000
0.0040,-0.0001
0.0060,-0.0001
0.0080,-0.0001
0.0100,-0.0000
0.0120,0.0002
0.0140,0.0002
0.0160,-0.0002
0.0180,-0.0014
0.0200,-0.0035
0.0220,-0.0067
0.0240,-0.0110
0.0260,-0.0169
0.0280,-0.0245
0.0300,-0.0342
0.0320,-0.0456
0.0340,-0.0581
0.0360,-0.0706
0.0380,-0.0819
0.0400,-0.0908
0.0420,-0.0964
0.0440,-0.0984
0.0460,-0.0968
0.0480,-0.0920
0.0501,-0.0847
0.0521,-0.0758
0.0541,-0.0665
0.0561,-0.0582
0.0581,-0.0518
0.0601,-0.0481
0.0621,-0.0471
0.0641,-0.0485
0.0661,-0.0511
0.0681,-0.0536
0.0701,-0.0551
0.0721,-0.0547
0.0741,-0.0523
0.0761,-0.0484
0.0781,-0.0437
0.0801,-0.0393
0.0821,-0.0359
0.0841,-0.0338
0.0861,-0.0332
0.0881,-0.0339
0.0901,-0.0351
0.0921,-0.0364
0.0941,-0.0369
0.0961,-0.0364
0.0981,-0.0348
0.1001,-0.0321
0.1021,-0.0289
0.1041,-0.0254
0.1061,-0.0219
0.1081,-0.0186
0.1101,-0.0152
0.1121,-0.0117
0.1141,-0.0080
0.1161,-0.0043
0.1181,-0.0010
0.1201,0.0014
0.1221,0.0027
0.1241,0.0026
0.1261,0.0015
0.1281,0.0001
0.1301,-0.0009
0.1321,-0.0006
0.1341,0.0014
0.1361,0.0053
0.1381,0.0108
0.1401,0.0171
0.1421,0.0237
0.1441,0.0297
0.1461,0.0348
0.1481,0.0391
0.1502,0.0429
0.1522,0.0465
0.1542,0.0502
0.1562,0.0543
0.1582,0.0585
0.1602,0.0628
0.1622,0.0670
0.1642,0.0712
0.1662,0.0755
0.1682,0.0801
0.1702,0.0853
0.1722,0.0914
0.1742,0.0983
0.1762,0.1058
0.1782,0.1134
0.1802,0.1204
0.1822,0.1265
0.1842,0.1315
0.1862,0.1358
0.1882,0.1397
0.1902,0.1437
0.1922,0.1483
0.1942,0.1535
0.1962,0.1589
0.1982,0.1639
0.2002,0.1680
0.2022,0.1707
0.2042,0.1717
0.2062,0.1715
0.2082,0.1705
0.2102,0.1694
0.2122,0.1688
0.2142,0.1689
0.2162,0.1695
0.2182,0.1701
0.2202,0.1702
0.2222,0.1690
0.2242,0.1661
0.2262,0.1613
0.2282,0.1547
0.2302,0.1467
0.2322,0.1381
0.2342,0.1294
0.2362,0.1207
0.2382,0.1120
0.2402,0.1030
0.2422,0.0934
0.2442,0.0830
0.2462,0.0721
0.2482,0.0609
0.2503,0.0501
0.2523,0.0401
0.2543,0.0312
0.2563,0.0235
0.2583,0.0167
0.2603,0.0102
0.2623,0.0037
0.2643,-0.0028
0.2663,-0.0091
0.2683,-0.0147
0.2703,-0.0187
0.2723,-0.0206
0.2743,-0.0197
0.2763,-0.0156
0.2783,-0.0085
0.2803,0.0013
0.2823,0.0129
0.2843,0.0256
0.2863,0.0385
0.2883,0.0507
0.2903,0.0616
0.2923,0.0705
0.2943,0.0771
0.2963,0.0809
0.2983,0.0820
0.3003,0.0807
0.3023,0.0774
0.3043,0.0731
0.3063,0.0690
0.3083,0.0660
0.3103,0.0651
0.3123,0.0664
0.3143,0.0698
0.3163,0.0746
0.3183,0.0796
0.3203,0.0839
0.3223,0.0866
0.3243,0.0875
0.3263,0.0867
0.3283,0.0850
0.3303,0.0832
0.3323,0.0823
0.3343,0.0826
0.3363,0.0843
0.3383,0.0870
0.3403,0.0902
0.3423,0.0932
0.3443,0.0952
0.3463,0.0961
0.3483,0.0956
0.3504,0.0943
0.3524,0.0925
0.3544,0.0908
0.3564,0.0895
0.3584,0.0884
0.3604,0.0875
0.3624,0.0867
0.3644,0.0858
0.3664,0.0850
0.3684,0.0846
0.3704,0.0849
0.3724,0.0860
0.3744,0.0877
0.3764,0.0896
0.3784,0.0912
0.3804,0.0920
0.3824,0.0919
0.3844,0.0908
0.3864,0.0891
0.3884,0.0874
0.3904,0.0862
0.3924,0.0858
0.3944,0.0865
0.3964,0.0879
0.3984,0.0896
0.4004,0.0911
0.4024,0.0917
0.4044,0.0912
0.4064,0.0896
0.4084,0.0871
0.4104,0.0841
0.4124,0.0811
0.4144,0.0782
0.4164,0.0757
0.4184,0.0734
0.4204,0.0714
0.4224,0.0697
0.4244,0.0682
0.4264,0.0672
0.4284,0.0666
0.4304,0.0665
0.4324,0.0667
0.4344,0.0669
0.4364,0.0666
0.4384,0.0656
0.4404,0.0638
0.4424,0.0612
0.4444,0.0584
0.4464,0.0556
0.4484,0.0533
0.4505,0.0516
0.4525,0.0505
0.4545,0.0498
0.4565,0.0492
0.4585,0.0486
0.4605,0.0476
0.4625,0.0462
0.4645,0.0447
0.4665,0.0432
0.4685,0.0422
0.4705,0.0419
0.4725,0.0426
0.4745,0.0439
0.4765,0.0454
0.4785,0.0465
0.4805,0.0467
0.4825,0.0456
0.4845,0.0432
0.4865,0.0398
0.4885,0.0360
0.4905,0.0322
0.4925,0.0287
0.4945,0.0256
0.4965,0.0228
0.4985,0.0203
0.5005,0.0180
0.5025,0.0159
0.5045,0.0143
0.5065,0.0134
0.5085,0.0135
0.5105,0.0148
0.5125,0.0171
0.5145,0.0202
0.5165,0.0233
0.5185,0.0255
0.5205,0.0263
0.5225,0.0253
0.5245,0.0226
0.5265,0.0189
0.5285,0.0152
0.5305,0.0125
0.5325,0.0117
0.5345,0.0130
0.5365,0.0161
0.5385,0.0205
0.5405,0.0253
0.5425,0.0298
0.5445,0.0336
0.5465,0.0365
0.5485,0.0388
0.5506,0.0408
0.5526,0.0426
0.5546,0.0442
0.5566,0.0455
0.5586,0.0463
0.5606,0.0463
0.5626,0.0456
0.5646,0.0444
0.5666,0.0432
0.5686,0.0424
0.5706,0.0423
0.5726,0.0432
0.5746,0.0449
0.5766,0.0469
0.5786,0.0488
0.5806,0.0501
0.5826,0.0507
0.5846,0.0508
0.5866,0.0507
0.5886,0.0511
0.5906,0.0520
0.5926,0.0532
0.5946,0.0541
0.5966,0.0538
0.5986,0.0513
0.6006,0.0461
0.6026,0.0381
0.6046,0.0278
0.6066,0.0164
0.6086,0.0050
0.6106,-0.0050
0.6126,-0.0128
0.6146,-0.0179
0.6166,-0.0206
0.6186,-0.0212
0.6206,-0.0204
0.6226,-0.0191
0.6246,-0.0177
0.6266,-0.0166
0.6286,-0.0161
0.6306,-0.0164
0.6326,-0.0176
0.6346,-0.0199
0.6366,-0.0233
0.6386,-0.0276
0.6406,-0.0323
0.6426,-0.0369
0.6446,-0.0410
0.6466,-0.0438
0.6486,-0.0453
0.6507,-0.0452
0.6527,-0.0438
0.6547,-0.0418
0.6567,-0.0399
0.6587,-0.0388
0.6607,-0.0391
0.6627,-0.0408
0.6647,-0.0437
0.6667,-0.0470
0.6687,-0.0499
0.6707,-0.0519
0.6727,-0.0525
0.6747,-0.0522
0.6767,-0.0512
0.6787,-0.0501
0.6807,-0.0496
0.6827,-0.0499
0.6847,-0.0511
0.6867,-0.0531
0.6887,-0.0558
0.6907,-0.0591
0.6927,-0.0629
0.6947,-0.0673
0.6967,-0.0724
0.6987,-0.0779
0.7007,-0.0831
0.7027,-0.0871
0.7047,-0.0885
0.7067,-0.0857
0.7087,-0.0768
0.7107,-0.0600
0.7127,-0.0334
0.7147,0.0038
0.7167,0.0517
0.7187,0.1093
0.7207,0.1743
0.7227,0.2440
0.7247,0.3151
0.7267,0.3844
0.7287,0.4481
0.7307,0.5019
0.7327,0.5411
0.7347,0.5606
0.7367,0.5562
0.7387,0.5254
0.7407,0.4683
0.7427,0.3880
0.7447,0.2897
0.7467,0.1811
0.7487,0.0702
0.7508,-0.0343
0.7528,-0.1250
0.7548,-0.1959
0.7568,-0.2431
0.7588,-0.2657
0.7608,-0.2651
0.7628,-0.2451
0.7648,-0.2113
0.7668,-0.1703
0.7688,-0.1288
0.7708,-0.0924
0.7728,-0.0658
0.7748,-0.0513
0.7768,-0.0493
0.7788,-0.0581
0.7808,-0.0744
0.7828,-0.0941
0.7848,-0.1128
0.7868,-0.1269
0.7888,-0.1343
0.7908,-0.1345
0.7928,-0.1285
0.7948,-0.1186
0.7968,-0.1078
0.7988,-0.0987
0.8008,-0.0931
0.8028,-0.0919
0.8048,-0.0946
0.8068,-0.0999
0.8088,-0.1062
0.8108,-0.1116
0.8128,-0.1149
0.8148,-0.1153
0.8168,-0.1129
0.8188,-0.1083
0.8208,-0.1025
0.8228,-0.0967
0.8248,-0.0915
0.8268,-0.0875
0.8288,-0.0848
0.8308,-0.0833
0.8328,-0.0829
0.8348,-0.0834
0.8368,-0.0847
0.8388,-0.0867
0.8408,-0.0889
0.8428,-0.0908
0.8448,-0.0920
0.8468,-0.0920
0.8488,-0.0909
0.8509,-0.0887
0.8529,-0.0859
0.8549,-0.0831
0.8569,-0.0806
0.8589,-0.0787
0.8609,-0.0775
0.8629,-0.0767
0.8649,-0.0758
0.8669,-0.0744
0.8689,-0.0722
0.8709,-0.0689
0.8729,-0.0649
0.8749,-0.0607
0.8769,-0.0567
0.8789,-0.0536
0.8809,-0.0518
0.8829,-0.0511
0.8849,-0.0511
0.8869,-0.0513
0.8889,-0.0508
0.8909,-0.0491
0.8929,-0.0456
0.8949,-0.0404
0.8969,-0.0339
0.8989,-0.0266
0.9009,-0.0191
0.9029,-0.0120
0.9049,-0.0057
0.9069,-0.0004
0.9089,0.0041
0.9109,0.0080
0.9129,0.0113
0.9149,0.0143
0.9169,0.0169
0.9189,0.0191
0.9209,0.0212
0.9229,0.0235
0.9249,0.0263
0.9269,0.0300
0.9289,0.0350
0.9309,0.0411
0.9329,0.0482
0.9349,0.0556
0.9369,0.0628
0.9389,0.0691
0.9409,0.0742
0.9429,0.0781
0.9449,0.0810
0.9469,0.0833
0.9489,0.0851
0.9510,0.0867
0.9530,0.0877
0.9550,0.0881
0.9570,0.0875
0.9590,0.0857
0.9610,0.0828
0.9630,0.0790
0.9650,0.0749
0.9670,0.0707
0.9690,0.0667
0.9710,0.0626
0.9730,0.0580
0.9750,0.0524
0.9770,0.0453
0.9790,0.0366
0.9810,0.0266
0.9830,0.0160
0.9850,0.0053
0.9870,-0.0046
0.9890,-0.0134
0.9910,-0.0210
0.9930,-0.0279
0.9950,-0.0347
0.9970,-0.0421
0.9990,-0.0509
1.0010,-0.0612
1.0030,-0.0731
1.0050,-0.0858
1.0070,-0.0983
1.0090,-0.1096
1.0110,-0.1190
1.0130,-0.1259
1.0150,-0.1304
1.0170,-0.1329
1.0190,-0.1339
1.0210,-0.1340
1.0230,-0.1336
1.0250,-0.1329
1.0270,-0.1324
1.0290,-0.1322
1.0310,-0.1326
1.0330,-0.1339
1.0350,-0.1364
1.0370,-0.1402
1.0390,-0.1449
1.0410,-0.1499
1.0430,-0.1545
1.0450,-0.1579
1.0470,-0.1594
1.0490,-0.1590
1.0511,-0.1567
1.0531,-0.1533
1.0551,-0.1497
1.0571,-0.1465
1.0591,-0.1444
1.0611,-0.1434
1.0631,-0.1432
1.0651,-0.1435
1.0671,-0.1438
1.0691,-0.1437
1.0711,-0.1432
1.0731,-0.1426
1.0751,-0.1423
1.0771,-0.1425
1.0791,-0.1434
1.0811,-0.1448
1.0831,-0.1465
1.0851,-0.1479
1.0871,-0.1487
1.0891,-0.1487
1.0911,-0.1477
1.0931,-0.1459
1.0951,-0.1439
1.0971,-0.1418
1.0991,-0.1400
1.1011,-0.1387
1.1031,-0.1379
1.1051,-0.1373
1.1071,-0.1368
1.1091,-0.1362
1.1111,-0.1356
1.1131,-0.1348
1.1151,-0.1339
1.1171,-0.1328
1.1191,-0.1313
1.1211,-0.1293
1.1231,-0.1266
1.1251,-0.1235
1.1271,-0.1200
1.1291,-0.1165
1.1311,-0.1135
1.1331,-0.1116
1.1351,-0.1109
1.1371,-0.1116
1.1391,-0.1134
1.1411,-0.1157
1.1431,-0.1176
1.1451,-0.1183
1.1471,-0.1174
1.1491,-0.1148
1.1512,-0.1107
1.1532,-0.1059
1.1552,-0.1015
1.1572,-0.0982
1.1592,-0.0966
1.1612,-0.0968
1.1632,-0.0985
1.1652,-0.1011
1.1672,-0.1038
1.1692,-0.1059
1.1712,-0.1070
1.1732,-0.1069
1.1752,-0.1061
1.1772,-0.1048
1.1792,-0.1036
1.1812,-0.1027
1.1832,-0.1023
1.1852,-0.1021
1.1872,-0.1020
1.1892,-0.1017
1.1912,-0.1013
1.1932,-0.1009
1.1952,-0.1010
1.1972,-0.1017
1.1992,-0.1031
1.2012,-0.1049
1.2032,-0.1067
1.2052,-0.1081
1.2072,-0.1086
1.2092,-0.1080
1.2112,-0.1065
1.2132,-0.1043
1.2152,-0.1019
1.2172,-0.0999
1.2192,-0.0986
1.2212,-0.0982
1.2232,-0.0986
1.2252,-0.0994
1.2272,-0.1003
1.2292,-0.1012
1.2312,-0.1020
1.2332,-0.1027
1.2352,-0.1036
1.2372,-0.1047
1.2392,-0.1060
1.2412,-0.1072
1.2432,-0.1081
1.2452,-0.1082
1.2472,-0.1074
1.2492,-0.1056
1.2513,-0.1032
1.2533,-0.1008
1.2553,-0.0989
1.2573,-0.0982
1.2593,-0.0988
1.2613,-0.1003
1.2633,-0.1022
1.2653,-0.1037
1.2673,-0.1042
1.2693,-0.1033
1.2713,-0.1011
1.2733,-0.0978
1.2753,-0.0940
1.2773,-0.0903
1.2793,-0.0868
1.2813,-0.0837
1.2833,-0.0810
1.2853,-0.0785
1.2873,-0.0763
1.2893,-0.0745
1.2913,-0.0730
1.2933,-0.0721
1.2953,-0.0718
1.2973,-0.0718
1.2993,-0.0719
1.3013,-0.0716
1.3033,-0.0705
1.3053,-0.0684
1.3073,-0.0651
1.3093,-0.0610
1.3113,-0.0564
1.3133,-0.0522
1.3153,-0.0489
1.3173,-0.0469
1.3193,-0.0462
1.3213,-0.0463
1.3233,-0.0465
1.3253,-0.0462
1.3273,-0.0450
1.3293,-0.0427
1.3313,-0.0395
1.3333,-0.0360
1.3353,-0.0328
1.3373,-0.0307
1.3393,-0.0299
1.3413,-0.0307
1.3433,-0.0327
1.3453,-0.0357
1.3473,-0.0391
1.3493,-0.0430
1.3514,-0.0472
1.3534,-0.0519
1.3554,-0.0575
1.3574,-0.0640
1.3594,-0.0711
1.3614,-0.0784
1.3634,-0.0849
1.3654,-0.0901
1.3674,-0.0934
1.3694,-0.0947
1.3714,-0.0944
1.3734,-0.0931
1.3754,-0.0917
1.3774,-0.0906
1.3794,-0.0901
1.3814,-0.0902
1.3834,-0.0904
1.3854,-0.0904
1.3874,-0.0899
1.3894,-0.0891
1.3914,-0.0880
1.3934,-0.0869
1.3954,-0.0864
1.3974,-0.0866
1.3994,-0.0877
1.4014,-0.0896
1.4034,-0.0921
1.4054,-0.0950
1.4074,-0.0979
1.4094,-0.1003
1.4114,-0.1021
1.4134,-0.1032
1.4154,-0.1035
1.4174,-0.1032
1.4194,-0.1022
1.4214,-0.1005
1.4234,-0.0982
1.4254,-0.0952
1.4274,-0.0917
1.4294,-0.0883
1.4314,-0.0857
1.4334,-0.0844
1.4354,-0.0852
1.4374,-0.0880
1.4394,-0.0927
1.4414,-0.0985
1.4434,-0.1048
1.4454,-0.1105
1.4474,-0.1151
1.4494,-0.1180
1.4515,-0.1191
1.4535,-0.1181
1.4555,-0.1150
1.4575,-0.1092
1.4595,-0.0997
1.4615,-0.0847
1.4635,-0.0617
1.4655,-0.0285
1.4675,0.0164
1.4695,0.0732
1.4715,0.1398
1.4735,0.2134
1.4755,0.2899
1.4775,0.3655
1.4795,0.4362
1.4815,0.4979
1.4835,0.5463
1.4855,0.5766
1.4875,0.5846
1.4895,0.5668
1.4915,0.5221
1.4935,0.4519
1.4955,0.3606
1.4975,0.2545
1.4995,0.1417
1.5015,0.0312
1.5035,-0.0686
1.5055,-0.1501
1.5075,-0.2080
1.5095,-0.2396
1.5115,-0.2454
1.5135,-0.2286
1.5155,-0.1952
1.5175,-0.1525
1.5195,-0.1082
1.5215,-0.0691
1.5235,-0.0404
1.5255,-0.0248
1.5275,-0.0223
1.5295,-0.0310
1.5315,-0.0474
1.5335,-0.0672
1.5355,-0.0865
1.5375,-0.1017
1.5395,-0.1107
1.5415,-0.1126
1.5435,-0.1078
1.5455,-0.0979
1.5475,-0.0851
1.5495,-0.0720
1.5516,-0.0607
1.5536,-0.0528
1.5556,-0.0491
1.5576,-0.0492
1.5596,-0.0520
1.5616,-0.0559
1.5636,-0.0594
1.5656,-0.0615
1.5676,-0.0615
1.5696,-0.0598
1.5716,-0.0570
1.5736,-0.0539
1.5756,-0.0511
1.5776,-0.0491
1.5796,-0.0477
1.5816,-0.0464
1.5836,-0.0447
1.5856,-0.0421
1.5876,-0.0385
1.5896,-0.0340
1.5916,-0.0289
1.5936,-0.0238
1.5956,-0.0191
1.5976,-0.0150
1.5996,-0.0115
1.6016,-0.0084
1.6036,-0.0055
1.6056,-0.0027
1.6076,-0.0003
1.6096,0.0017
1.6116,0.0030
1.6136,0.0037
1.6156,0.0041
1.6176,0.0047
1.6196,0.0061
1.6216,0.0089
1.6236,0.0136
1.6256,0.0201
1.6276,0.0279
1.6296,0.0360
1.6316,0.0433
1.6336,0.0490
1.6356,0.0524
1.6376,0.0534
1.6396,0.0526
1.6416,0.0507
1.6436,0.0489
1.6456,0.0481
1.6476,0.0491
1.6496,0.0520
1.6517,0.0568
1.6537,0.0631
1.6557,0.0706
1.6577,0.0788
1.6597,0.0872
1.6617,0.0957
1.6637,0.1039
1.6657,0.1120
1.6677,0.1197
1.6697,0.1269
1.6717,0.1335
1.6737,0.1391
1.6757,0.1438
1.6777,0.1478
1.6797,0.1515
1.6817,0.1554
1.6837,0.1599
1.6857,0.1655
1.6877,0.1718
1.6897,0.1787
1.6917,0.1854
1.6937,0.1913
1.6957,0.1960
1.6977,0.1993
1.6997,0.2013
1.7017,0.2020
1.7037,0.2018
1.7057,0.2010
1.7077,0.1995
1.7097,0.1974
1.7117,0.1947
1.7137,0.1910
1.7157,0.1866
1.7177,0.1816
1.7197,0.1766
1.7217,0.1719
1.7237,0.1681
1.7257,0.1651
1.7277,0.1626
1.7297,0.1598
1.7317,0.1557
1.7337,0.1497
1.7357,0.1412
1.7377,0.1303
1.7397,0.1175
1.7417,0.1035
1.7437,0.0894
1.7457,0.0761
1.7477,0.0641
1.7497,0.0537
1.7518,0.0449
1.7538,0.0376
1.7558,0.0314
1.7578,0.0261
1.7598,0.0212
1.7618,0.0165
1.7638,0.0120
1.7658,0.0074
1.7678,0.0025
1.7698,-0.0026
1.7718,-0.0080
1.7738,-0.0136
1.7758,-0.0191
1.7778,-0.0241
1.7798,-0.0282
1.7818,-0.0314
1.7838,-0.0334
1.7858,-0.0345
1.7878,-0.0352
1.7898,-0.0360
1.7918,-0.0374
1.7938,-0.0397
1.7958,-0.0426
1.7978,-0.0458
1.7998,-0.0485
1.8018,-0.0500
1.8038,-0.0499
1.8058,-0.0483
1.8078,-0.0454
1.8098,-0.0419
1.8118,-0.0385
1.8138,-0.0358
1.8158,-0.0341
1.8178,-0.0331
1.8198,-0.0326
1.8218,-0.0320
1.8238,-0.0310
1.8258,-0.0296
1.8278,-0.0279
1.8298,-0.0262
1.8318,-0.0251
1.8338,-0.0249
1.8358,-0.0258
1.8378,-0.0276
1.8398,-0.0300
1.8418,-0.0324
1.8438,-0.0339
1.8458,-0.0342
1.8478,-0.0331
1.8498,-0.0307
1.8519,-0.0277
1.8539,-0.0248
1.8559,-0.0224
1.8579,-0.0209
1.8599,-0.0200
1.8619,-0.0195
1.8639,-0.0191
1.8659,-0.0184
1.8679,-0.0176
1.8699,-0.0169
1.8719,-0.0166
1.8739,-0.0168
1.8759,-0.0175
1.8779,-0.0183
1.8799,-0.0188
1.8819,-0.0183
1.8839,-0.0167
1.8859,-0.0140
1.8879,-0.0110
1.8899,-0.0083
1.8919,-0.0068
1.8939,-0.0067
1.8959,-0.0081
1.8979,-0.0104
1.8999,-0.0128
1.9019,-0.0146
1.9039,-0.0151
1.9059,-0.0141
1.9079,-0.0120
1.9099,-0.0094
1.9119,-0.0069
1.9139,-0.0053
1.9159,-0.0049
1.9179,-0.0056
1.9199,-0.0068
1.9219,-0.0080
1.9239,-0.0085
1.9259,-0.0082
1.9279,-0.0071
1.9299,-0.0056
1.9319,-0.0043
1.9339,-0.0036
1.9359,-0.0036
1.9379,-0.0043
1.9399,-0.0051
1.9419,-0.0055
1.9439,-0.0051
1.9459,-0.0037
1.9479,-0.0017
1.9499,0.0005
1.9520,0.0022
1.9540,0.0029
1.9560,0.0026
1.9580,0.0012
1.9600,-0.0009
1.9620,-0.0031
1.9640,-0.0052
1.9660,-0.0066
1.9680,-0.0073
1.9700,-0.0073
1.9720,-0.0068
1.9740,-0.0061
1.9760,-0.0053
1.9780,-0.0045
1.9800,-0.0039
1.9820,-0.0033
1.9840,-0.0029
1.9860,-0.0026
1.9880,-0.0026
1.9900,-0.0030
1.9920,-0.0038
1.9940,-0.0050
1.9960,-0.0061
1.9980,-0.0071
2.0000,-0.0075
